Institute,Program,average_ctc,median_ctc,highest_ctc,top_recruiters,job_titles,inst_rank,inst_key,placement_rating,year
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.25,19.93,33.21,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2016","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.57,2016
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.25,19.93,33.22,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2017","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.58,2017
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.26,19.94,33.23,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2018","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.59,2018
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.27,19.94,33.24,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2019","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.6,2019
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.27,19.95,33.25,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2020","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.61,2020
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.28,19.96,33.26,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2021","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.62,2021
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.29,19.96,33.27,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2022","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.63,2022
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.3,19.97,33.28,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2023","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.64,2023
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.3,19.97,33.29,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2024","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.65,2024
"Rcc Institute of Information Technology, Kolkata",Computer Science & Engineering (Artificial Intelligence And Machine Learning),23.31,19.98,33.3,"Microsoft Pvt Ltd, Zoho India, Adobe Pvt Ltd; Batch 2025","Backend Developer, Data Engineer",30,"rcc institute of information technology, kolkata",92.66,2025
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.18,19.87,33.11,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2016","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.55,2016
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.18,19.87,33.12,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2017","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.56,2017
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.19,19.88,33.13,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2018","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.57,2018
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.2,19.88,33.14,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2019","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.58,2019
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.2,19.89,33.15,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2020","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.59,2020
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.21,19.9,33.16,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2021","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.6,2021
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.22,19.9,33.17,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2022","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.61,2022
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.23,19.91,33.18,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2023","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.62,2023
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.23,19.91,33.19,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2024","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.63,2024
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering (TFW),23.24,19.92,33.2,"Analog Devices Pvt Ltd, Texas Instruments India, Broadcom Pvt Ltd; Batch 2025","Hardware Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.64,2025
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.11,19.81,33.01,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2016","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.53,2016
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.11,19.81,33.02,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2017","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.54,2017
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.12,19.82,33.03,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2018","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.55,2018
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.13,19.82,33.04,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2019","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.56,2019
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.13,19.83,33.05,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2020","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.57,2020
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.14,19.84,33.06,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2021","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.58,2021
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.15,19.84,33.07,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2022","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.59,2022
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.16,19.85,33.08,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2023","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.6,2023
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.16,19.85,33.09,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2024","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.61,2024
"Rcc Institute of Information Technology, Kolkata",Electronics & Communication Engineering,23.17,19.86,33.1,"Samsung Pvt Ltd, Texas Instruments India, Analog Devices Pvt Ltd; Batch 2025","IC Design Engineer, Embedded Engineer",30,"rcc institute of information technology, kolkata",92.62,2025
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.04,19.75,32.91,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2016","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.51,2016
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.04,19.75,32.92,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2017","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.52,2017
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.05,19.76,32.93,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2018","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.53,2018
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.06,19.76,32.94,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2019","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.54,2019
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.07,19.77,32.95,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2020","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.55,2020
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.07,19.78,32.96,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2021","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.56,2021
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.08,19.78,32.97,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2022","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.57,2022
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.09,19.79,32.98,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2023","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.58,2023
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.09,19.79,32.99,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2024","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.59,2024
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering (TFW),23.1,19.8,33,"GE Pvt Ltd, Schneider India, Reliance Pvt Ltd; Batch 2025","Field Engineer, Electrical Design Engineer",30,"rcc institute of information technology, kolkata",92.6,2025
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,22.97,19.69,32.81,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2016","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.49,2016
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,22.97,19.69,32.82,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2017","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.5,2017
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,22.98,19.7,32.83,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2018","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.51,2018
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,22.99,19.7,32.84,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2019","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.52,2019
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23,19.71,32.85,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2020","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.53,2020
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23,19.72,32.86,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2021","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.54,2021
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23.01,19.72,32.87,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2022","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.55,2022
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23.02,19.73,32.88,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2023","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.56,2023
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23.02,19.73,32.89,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2024","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.57,2024
"Rcc Institute of Information Technology, Kolkata",Electrical Engineering,23.03,19.74,32.9,"Schneider Pvt Ltd, Siemens India, GE Pvt Ltd; Batch 2025","Electrical Design Engineer, Power Systems Engineer",30,"rcc institute of information technology, kolkata",92.58,2025
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.9,19.63,32.71,"Infosys, TCS, Accenture; Batch 2016","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.47,2016
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.9,19.63,32.72,"Infosys, TCS, Accenture; Batch 2017","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.48,2017
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.91,19.64,32.73,"Infosys, TCS, Accenture; Batch 2018","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.49,2018
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.92,19.64,32.74,"Infosys, TCS, Accenture; Batch 2019","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.5,2019
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.92,19.65,32.75,"Infosys, TCS, Accenture; Batch 2020","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.51,2020
"Rcc Institute of Information Technology, Kolkata",Information Technology (TFW),22.93,19.66,32.76,"Infosys, TCS, Accenture; Batch 2021","Placement Officer, Trainee",30,"rcc institute of information technology, kolkata",92.52,2021
